FMTNAME,TYPE,CODE,LABEL
CHDMULT,N,10134,Hypoplastic Left Heart Syndrome; Transposition of the Gre
CHDMULT,N,10135,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,10136,Atrioventricular Septal Defect; Other left Heart Valvar/S
CHDMULT,N,10137,Atrial Isomerism/Heterotaxy; Atrioventricular Septal Defe
CHDMULT,N,10138,Hypoplastic Left Heart Syndrome; Atrioventricular Septal
CHDMULT,N,10139,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,10140,Transposition of the Great Arteries; Atrioventricular Sep
CHDMULT,N,10141,Atrial Isomerism/Heterotaxy; Transposition of the Great A
CHDMULT,N,10142,Hypoplastic Left Heart Syndrome; Transposition of the Gre
CHDMULT,N,10143,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,10144,Truncus Arteriosus; Pulmonary Atresia with Intact Ventric
CHDMULT,N,10145,Atrial Isomerism/Heterotaxy; Truncus Arteriosus; Pulmonar
CHDMULT,N,10146,Hypoplastic Left Heart Syndrome; Truncus Arteriosus; Pulm
CHDMULT,N,10147,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,10148,Transposition of the Great Arteries; Truncus Arteriosus;
CHDMULT,N,10149,Atrial Isomerism/Heterotaxy; Transposition of the Great A
CHDMULT,N,10150,Hypoplastic Left Heart Syndrome; Transposition of the Gre
CHDMULT,N,10151,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,10152,Atrioventricular Septal Defect; Truncus Arteriosus; Pulmo
CHDMULT,N,10153,Atrial Isomerism/Heterotaxy; Atrioventricular Septal Defe
CHDMULT,N,10154,Hypoplastic Left Heart Syndrome; Atrioventricular Septal
CHDMULT,N,10155,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,10156,Transposition of the Great Arteries; Atrioventricular Sep
CHDMULT,N,10157,Atrial Isomerism/Heterotaxy; Transposition of the Great A
CHDMULT,N,10158,Hypoplastic Left Heart Syndrome; Transposition of the Gre
CHDMULT,N,10159,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,10160,Other left Heart Valvar/Structural Hypoplasia; Truncus Ar
CHDMULT,N,10161,Atrial Isomerism/Heterotaxy; Other left Heart Valvar/Stru
CHDMULT,N,10162,Hypoplastic Left Heart Syndrome; Other left Heart Valvar/
CHDMULT,N,10163,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,10164,Transposition of the Great Arteries; Other left Heart Val
CHDMULT,N,10165,Atrial Isomerism/Heterotaxy; Transposition of the Great A
CHDMULT,N,10166,Hypoplastic Left Heart Syndrome; Transposition of the Gre
CHDMULT,N,10167,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,10168,Atrioventricular Septal Defect; Other left Heart Valvar/S
CHDMULT,N,10169,Atrial Isomerism/Heterotaxy; Atrioventricular Septal Defe
CHDMULT,N,10170,Hypoplastic Left Heart Syndrome; Atrioventricular Septal
CHDMULT,N,10171,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,10172,Transposition of the Great Arteries; Atrioventricular Sep
CHDMULT,N,10173,Atrial Isomerism/Heterotaxy; Transposition of the Great A
CHDMULT,N,10174,Hypoplastic Left Heart Syndrome; Transposition of the Gre
CHDMULT,N,10175,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,10176,Congenitally Corrected Transposition (L-TGA); Pulmonary A
CHDMULT,N,10177,Atrial Isomerism/Heterotaxy; Congenitally Corrected Trans
CHDMULT,N,10178,Hypoplastic Left Heart Syndrome; Congenitally Corrected T
CHDMULT,N,10179,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,10180,Transposition of the Great Arteries; Congenitally Correct
CHDMULT,N,10181,Atrial Isomerism/Heterotaxy; Transposition of the Great A
CHDMULT,N,10182,Hypoplastic Left Heart Syndrome; Transposition of the Gre
CHDMULT,N,10183,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,10184,Atrioventricular Septal Defect; Congenitally Corrected Tr
CHDMULT,N,10185,Atrial Isomerism/Heterotaxy; Atrioventricular Septal Defe
CHDMULT,N,10186,Hypoplastic Left Heart Syndrome; Atrioventricular Septal
CHDMULT,N,10187,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,10188,Transposition of the Great Arteries; Atrioventricular Sep
CHDMULT,N,10189,Atrial Isomerism/Heterotaxy; Transposition of the Great A
CHDMULT,N,10190,Hypoplastic Left Heart Syndrome; Transposition of the Gre
CHDMULT,N,10191,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,10192,Other left Heart Valvar/Structural Hypoplasia; Congenital
CHDMULT,N,10193,Atrial Isomerism/Heterotaxy; Other left Heart Valvar/Stru
CHDMULT,N,10194,Hypoplastic Left Heart Syndrome; Other left Heart Valvar/
CHDMULT,N,10195,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,10196,Transposition of the Great Arteries; Other left Heart Val
CHDMULT,N,10197,Atrial Isomerism/Heterotaxy; Transposition of the Great A
CHDMULT,N,10198,Hypoplastic Left Heart Syndrome; Transposition of the Gre
CHDMULT,N,10199,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,10200,Atrioventricular Septal Defect; Other left Heart Valvar/S
CHDMULT,N,10201,Atrial Isomerism/Heterotaxy; Atrioventricular Septal Defe
CHDMULT,N,10202,Hypoplastic Left Heart Syndrome; Atrioventricular Septal
CHDMULT,N,10203,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,10204,Transposition of the Great Arteries; Atrioventricular Sep
CHDMULT,N,10205,Atrial Isomerism/Heterotaxy; Transposition of the Great A
CHDMULT,N,10206,Hypoplastic Left Heart Syndrome; Transposition of the Gre
CHDMULT,N,10207,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,10208,Truncus Arteriosus; Congenitally Corrected Transposition
CHDMULT,N,10209,Atrial Isomerism/Heterotaxy; Truncus Arteriosus; Congenit
CHDMULT,N,10210,Hypoplastic Left Heart Syndrome; Truncus Arteriosus; Cong
CHDMULT,N,10211,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,10212,Transposition of the Great Arteries; Truncus Arteriosus;
CHDMULT,N,10213,Atrial Isomerism/Heterotaxy; Transposition of the Great A
CHDMULT,N,10214,Hypoplastic Left Heart Syndrome; Transposition of the Gre
CHDMULT,N,10215,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,10216,Atrioventricular Septal Defect; Truncus Arteriosus; Conge
CHDMULT,N,10217,Atrial Isomerism/Heterotaxy; Atrioventricular Septal Defe
CHDMULT,N,10218,Hypoplastic Left Heart Syndrome; Atrioventricular Septal
CHDMULT,N,10219,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,10220,Transposition of the Great Arteries; Atrioventricular Sep
CHDMULT,N,10221,Atrial Isomerism/Heterotaxy; Transposition of the Great A
CHDMULT,N,10222,Hypoplastic Left Heart Syndrome; Transposition of the Gre
CHDMULT,N,10223,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,10224,Other left Heart Valvar/Structural Hypoplasia; Truncus Ar
CHDMULT,N,10225,Atrial Isomerism/Heterotaxy; Other left Heart Valvar/Stru
CHDMULT,N,10226,Hypoplastic Left Heart Syndrome; Other left Heart Valvar/
CHDMULT,N,10227,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,10228,Transposition of the Great Arteries; Other left Heart Val
CHDMULT,N,10229,Atrial Isomerism/Heterotaxy; Transposition of the Great A
CHDMULT,N,10230,Hypoplastic Left Heart Syndrome; Transposition of the Gre
CHDMULT,N,10231,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,10232,Atrioventricular Septal Defect; Other left Heart Valvar/S
CHDMULT,N,10233,Atrial Isomerism/Heterotaxy; Atrioventricular Septal Defe
CHDMULT,N,10234,Hypoplastic Left Heart Syndrome; Atrioventricular Septal
CHDMULT,N,10235,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,10236,Transposition of the Great Arteries; Atrioventricular Sep
CHDMULT,N,10237,Atrial Isomerism/Heterotaxy; Transposition of the Great A
CHDMULT,N,10238,Hypoplastic Left Heart Syndrome; Transposition of the Gre
CHDMULT,N,10239,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,10240,Other; Tetralogy of Fallot
CHDMULT,N,10241,Atrial Isomerism/Heterotaxy; Other; Tetralogy of Fallot
CHDMULT,N,10242,Hypoplastic Left Heart Syndrome; Other; Tetralogy of Fall
CHDMULT,N,10243,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,10244,Transposition of the Great Arteries; Other; Tetralogy of
CHDMULT,N,10245,Atrial Isomerism/Heterotaxy; Transposition of the Great A
CHDMULT,N,10246,Hypoplastic Left Heart Syndrome; Transposition of the Gre
CHDMULT,N,10247,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,10248,Atrioventricular Septal Defect; Other; Tetralogy of Fallo
CHDMULT,N,10249,Atrial Isomerism/Heterotaxy; Atrioventricular Septal Defe
CHDMULT,N,10250,Hypoplastic Left Heart Syndrome; Atrioventricular Septal
CHDMULT,N,10251,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,10252,Transposition of the Great Arteries; Atrioventricular Sep
CHDMULT,N,10253,Atrial Isomerism/Heterotaxy; Transposition of the Great A
CHDMULT,N,10254,Hypoplastic Left Heart Syndrome; Transposition of the Gre
CHDMULT,N,10255,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,10256,Other left Heart Valvar/Structural Hypoplasia; Other; Tet
CHDMULT,N,10257,Atrial Isomerism/Heterotaxy; Other left Heart Valvar/Stru
CHDMULT,N,10258,Hypoplastic Left Heart Syndrome; Other left Heart Valvar/
CHDMULT,N,10259,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,10260,Transposition of the Great Arteries; Other left Heart Val
CHDMULT,N,10261,Atrial Isomerism/Heterotaxy; Transposition of the Great A
CHDMULT,N,10262,Hypoplastic Left Heart Syndrome; Transposition of the Gre
CHDMULT,N,10263,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,10264,Atrioventricular Septal Defect; Other left Heart Valvar/S
CHDMULT,N,10265,Atrial Isomerism/Heterotaxy; Atrioventricular Septal Defe
CHDMULT,N,10266,Hypoplastic Left Heart Syndrome; Atrioventricular Septal
CHDMULT,N,10267,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,10268,Transposition of the Great Arteries; Atrioventricular Sep
CHDMULT,N,10269,Atrial Isomerism/Heterotaxy; Transposition of the Great A
CHDMULT,N,10270,Hypoplastic Left Heart Syndrome; Transposition of the Gre
CHDMULT,N,10271,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,10272,Truncus Arteriosus; Other; Tetralogy of Fallot
CHDMULT,N,10273,Atrial Isomerism/Heterotaxy; Truncus Arteriosus; Other; T
CHDMULT,N,10274,Hypoplastic Left Heart Syndrome; Truncus Arteriosus; Othe
CHDMULT,N,10275,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,10276,Transposition of the Great Arteries; Truncus Arteriosus;
CHDMULT,N,10277,Atrial Isomerism/Heterotaxy; Transposition of the Great A
CHDMULT,N,10278,Hypoplastic Left Heart Syndrome; Transposition of the Gre
CHDMULT,N,10279,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,10280,Atrioventricular Septal Defect; Truncus Arteriosus; Other
CHDMULT,N,10281,Atrial Isomerism/Heterotaxy; Atrioventricular Septal Defe
CHDMULT,N,10282,Hypoplastic Left Heart Syndrome; Atrioventricular Septal
CHDMULT,N,10283,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,10284,Transposition of the Great Arteries; Atrioventricular Sep
CHDMULT,N,10285,Atrial Isomerism/Heterotaxy; Transposition of the Great A
CHDMULT,N,10286,Hypoplastic Left Heart Syndrome; Transposition of the Gre
CHDMULT,N,10287,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,10288,Other left Heart Valvar/Structural Hypoplasia; Truncus Ar
CHDMULT,N,10289,Atrial Isomerism/Heterotaxy; Other left Heart Valvar/Stru
CHDMULT,N,10290,Hypoplastic Left Heart Syndrome; Other left Heart Valvar/
CHDMULT,N,10291,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,10292,Transposition of the Great Arteries; Other left Heart Val
CHDMULT,N,10293,Atrial Isomerism/Heterotaxy; Transposition of the Great A
CHDMULT,N,10294,Hypoplastic Left Heart Syndrome; Transposition of the Gre
CHDMULT,N,10295,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,10296,Atrioventricular Septal Defect; Other left Heart Valvar/S
CHDMULT,N,10297,Atrial Isomerism/Heterotaxy; Atrioventricular Septal Defe
CHDMULT,N,10298,Hypoplastic Left Heart Syndrome; Atrioventricular Septal
CHDMULT,N,10299,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,10300,Transposition of the Great Arteries; Atrioventricular Sep
CHDMULT,N,10301,Atrial Isomerism/Heterotaxy; Transposition of the Great A
CHDMULT,N,10302,Hypoplastic Left Heart Syndrome; Transposition of the Gre
CHDMULT,N,10303,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,10304,Congenitally Corrected Transposition (L-TGA); Other; Tetr
CHDMULT,N,10305,Atrial Isomerism/Heterotaxy; Congenitally Corrected Trans
CHDMULT,N,10306,Hypoplastic Left Heart Syndrome; Congenitally Corrected T
CHDMULT,N,10307,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,10308,Transposition of the Great Arteries; Congenitally Correct
CHDMULT,N,10309,Atrial Isomerism/Heterotaxy; Transposition of the Great A
CHDMULT,N,10310,Hypoplastic Left Heart Syndrome; Transposition of the Gre
CHDMULT,N,10311,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,10312,Atrioventricular Septal Defect; Congenitally Corrected Tr
CHDMULT,N,10313,Atrial Isomerism/Heterotaxy; Atrioventricular Septal Defe
CHDMULT,N,10314,Hypoplastic Left Heart Syndrome; Atrioventricular Septal
CHDMULT,N,10315,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,10316,Transposition of the Great Arteries; Atrioventricular Sep
CHDMULT,N,10317,Atrial Isomerism/Heterotaxy; Transposition of the Great A
CHDMULT,N,10318,Hypoplastic Left Heart Syndrome; Transposition of the Gre
CHDMULT,N,10319,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,10320,Other left Heart Valvar/Structural Hypoplasia; Congenital
CHDMULT,N,10321,Atrial Isomerism/Heterotaxy; Other left Heart Valvar/Stru
CHDMULT,N,10322,Hypoplastic Left Heart Syndrome; Other left Heart Valvar/
CHDMULT,N,10323,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,10324,Transposition of the Great Arteries; Other left Heart Val
CHDMULT,N,10325,Atrial Isomerism/Heterotaxy; Transposition of the Great A
CHDMULT,N,10326,Hypoplastic Left Heart Syndrome; Transposition of the Gre
CHDMULT,N,10327,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,10328,Atrioventricular Septal Defect; Other left Heart Valvar/S
CHDMULT,N,10329,Atrial Isomerism/Heterotaxy; Atrioventricular Septal Defe
CHDMULT,N,10330,Hypoplastic Left Heart Syndrome; Atrioventricular Septal
CHDMULT,N,10331,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,10332,Transposition of the Great Arteries; Atrioventricular Sep
CHDMULT,N,10333,Atrial Isomerism/Heterotaxy; Transposition of the Great A
CHDMULT,N,10334,Hypoplastic Left Heart Syndrome; Transposition of the Gre
CHDMULT,N,10335,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,10336,Truncus Arteriosus; Congenitally Corrected Transposition
CHDMULT,N,10337,Atrial Isomerism/Heterotaxy; Truncus Arteriosus; Congenit
CHDMULT,N,10338,Hypoplastic Left Heart Syndrome; Truncus Arteriosus; Cong
CHDMULT,N,10339,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,10340,Transposition of the Great Arteries; Truncus Arteriosus;
CHDMULT,N,10341,Atrial Isomerism/Heterotaxy; Transposition of the Great A
CHDMULT,N,10342,Hypoplastic Left Heart Syndrome; Transposition of the Gre
CHDMULT,N,10343,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,10344,Atrioventricular Septal Defect; Truncus Arteriosus; Conge
CHDMULT,N,10345,Atrial Isomerism/Heterotaxy; Atrioventricular Septal Defe
CHDMULT,N,10346,Hypoplastic Left Heart Syndrome; Atrioventricular Septal
CHDMULT,N,10347,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,10348,Transposition of the Great Arteries; Atrioventricular Sep
CHDMULT,N,10349,Atrial Isomerism/Heterotaxy; Transposition of the Great A
CHDMULT,N,10350,Hypoplastic Left Heart Syndrome; Transposition of the Gre
CHDMULT,N,10351,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,10352,Other left Heart Valvar/Structural Hypoplasia; Truncus Ar
CHDMULT,N,10353,Atrial Isomerism/Heterotaxy; Other left Heart Valvar/Stru
CHDMULT,N,10354,Hypoplastic Left Heart Syndrome; Other left Heart Valvar/
CHDMULT,N,10355,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,10356,Transposition of the Great Arteries; Other left Heart Val
CHDMULT,N,10357,Atrial Isomerism/Heterotaxy; Transposition of the Great A
CHDMULT,N,10358,Hypoplastic Left Heart Syndrome; Transposition of the Gre
CHDMULT,N,10359,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,10360,Atrioventricular Septal Defect; Other left Heart Valvar/S
CHDMULT,N,10361,Atrial Isomerism/Heterotaxy; Atrioventricular Septal Defe
CHDMULT,N,10362,Hypoplastic Left Heart Syndrome; Atrioventricular Septal
CHDMULT,N,10363,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,10364,Transposition of the Great Arteries; Atrioventricular Sep
CHDMULT,N,10365,Atrial Isomerism/Heterotaxy; Transposition of the Great A
CHDMULT,N,10366,Hypoplastic Left Heart Syndrome; Transposition of the Gre
CHDMULT,N,10367,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,10368,Pulmonary Atresia with Intact Ventricular Septum; Other;
CHDMULT,N,10369,Atrial Isomerism/Heterotaxy; Pulmonary Atresia with Intac
CHDMULT,N,10370,Hypoplastic Left Heart Syndrome; Pulmonary Atresia with I
CHDMULT,N,10371,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,10372,Transposition of the Great Arteries; Pulmonary Atresia wi
CHDMULT,N,10373,Atrial Isomerism/Heterotaxy; Transposition of the Great A
CHDMULT,N,10374,Hypoplastic Left Heart Syndrome; Transposition of the Gre
CHDMULT,N,10375,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,10376,Atrioventricular Septal Defect; Pulmonary Atresia with In
CHDMULT,N,10377,Atrial Isomerism/Heterotaxy; Atrioventricular Septal Defe
CHDMULT,N,10378,Hypoplastic Left Heart Syndrome; Atrioventricular Septal
CHDMULT,N,10379,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,10380,Transposition of the Great Arteries; Atrioventricular Sep
CHDMULT,N,10381,Atrial Isomerism/Heterotaxy; Transposition of the Great A
CHDMULT,N,10382,Hypoplastic Left Heart Syndrome; Transposition of the Gre
CHDMULT,N,10383,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,10384,Other left Heart Valvar/Structural Hypoplasia; Pulmonary
CHDMULT,N,10385,Atrial Isomerism/Heterotaxy; Other left Heart Valvar/Stru
CHDMULT,N,10386,Hypoplastic Left Heart Syndrome; Other left Heart Valvar/
CHDMULT,N,10387,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,10388,Transposition of the Great Arteries; Other left Heart Val
CHDMULT,N,10389,Atrial Isomerism/Heterotaxy; Transposition of the Great A
CHDMULT,N,10390,Hypoplastic Left Heart Syndrome; Transposition of the Gre
CHDMULT,N,10391,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,10392,Atrioventricular Septal Defect; Other left Heart Valvar/S
CHDMULT,N,10393,Atrial Isomerism/Heterotaxy; Atrioventricular Septal Defe
CHDMULT,N,10394,Hypoplastic Left Heart Syndrome; Atrioventricular Septal
CHDMULT,N,10395,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,10396,Transposition of the Great Arteries; Atrioventricular Sep
CHDMULT,N,10397,Atrial Isomerism/Heterotaxy; Transposition of the Great A
CHDMULT,N,10398,Hypoplastic Left Heart Syndrome; Transposition of the Gre
CHDMULT,N,10399,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,10400,Truncus Arteriosus; Pulmonary Atresia with Intact Ventric
CHDMULT,N,10401,Atrial Isomerism/Heterotaxy; Truncus Arteriosus; Pulmonar
CHDMULT,N,10402,Hypoplastic Left Heart Syndrome; Truncus Arteriosus; Pulm
CHDMULT,N,10403,Atrial Isomerism/Heterotaxy; Hypoplastic Left Heart Syndr
CHDMULT,N,10404,Transposition of the Great Arteries; Truncus Arteriosus;
CHDMULT,N,10405,Atrial Isomerism/Heterotaxy; Transposition of the Great A
